DISTANCE	RL	AIR	ADR	IR	DR	AVG_GAP_SIZE	MSA_LEN	MSA_MAX_LEN	MSA_MIN_LEN	TOT_NUM_GAPS	NUM_GAPS_LEN_ONE	NUM_GAPS_LEN_TWO	NUM_GAPS_LEN_THREE	NUM_GAPS_LEN_AT_LEAST_FOUR	AVG_UNIQUE_GAP_SIZE	TOT_NUM_UNIQE_GAPS	NUM_GAPS_LEN_ONE_POS_1_GAPS	NUM_GAPS_LEN_ONE_POS_2_GAPS	NUM_GAPS_LEN_ONE_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_TWO_POS_1_GAPS	NUM_GAPS_LEN_TWO_POS_2_GAPS	NUM_GAPS_LEN_TWO_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_THREE_POS_1_GAPS	NUM_GAPS_LEN_THREE_POS_2_GAPS	NUM_GAPS_LEN_THREE_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_1_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_2_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_N_MINUS_1_GAPS	MSA_POSITION_WITH_0_GAPS	MSA_POSITION_WITH_1_GAPS	MSA_POSITION_WITH_2_GAPS	MSA_POSITION_WITH_N_MINUS_1_GAPS
input_msa						1.57143	83	82	80	7	3	4	0	0	1.33333	3	1	1	0	0	0	1	0	0	0	0	0	0	79	1	1	2
input_msa						13.6667	73	71	53	6	2	0	0	4	7.33333	3	2	0	0	0	0	0	0	0	0	0	0	1	51	2	0	20
input_msa						6.5	114	102	96	12	0	0	0	12	7.2	5	0	0	0	0	0	0	0	0	0	2	1	2	78	18	6	12
input_msa						11.2222	104	89	37	18	2	3	0	13	15.1818	11	2	0	0	0	0	0	0	0	0	6	0	1	13	45	8	27
input_msa						2.85714	104	98	91	14	8	0	0	6	3.0	7	2	0	0	0	0	0	0	0	0	2	0	1	84	13	0	6
input_msa						11.7	101	80	76	10	1	0	1	8	8.33333	6	1	0	0	0	0	0	1	0	0	2	1	1	55	21	1	22
input_msa						1.0	85	84	82	10	10	0	0	0	1.0	4	1	1	1	0	0	0	0	0	0	0	0	0	81	1	1	1
input_msa						27.0909	103	83	25	11	0	0	0	11	24.5	4	0	0	0	0	0	0	0	0	0	1	1	2	22	3	0	61
input_msa						13.1538	86	69	42	13	0	0	1	12	13.2	5	0	0	0	0	0	0	1	0	0	1	0	2	42	0	0	39
input_msa						6.19048	122	99	90	21	5	0	5	11	5.6	10	2	0	0	0	0	0	1	0	1	3	0	2	68	27	2	24
input_msa						5.66667	137	132	93	18	6	0	4	8	8.33333	9	2	0	1	0	0	0	0	0	1	4	0	1	86	18	24	9
input_msa						4.82353	137	111	82	34	19	2	1	12	6.4375	16	0	4	2	0	1	0	1	0	0	5	0	1	59	42	8	22
input_msa						0.0	99	99	99	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0
input_msa						15.5	140	100	79	18	0	0	8	10	14.4286	7	0	0	0	0	0	0	0	0	2	3	0	1	43	36	0	60
input_msa						5.0	102	100	61	19	4	7	2	6	6.91667	12	1	0	0	0	0	1	2	0	0	6	0	0	47	26	21	3
input_msa						8.23333	168	125	105	30	9	2	4	15	8.27778	18	3	0	0	2	0	0	0	2	0	5	3	1	67	45	8	42
input_msa						13.75	154	151	62	12	0	1	4	7	16.5	8	0	0	0	1	0	0	0	0	1	5	1	0	58	57	12	3
input_msa						2.93333	92	88	79	15	6	0	6	3	2.77778	9	4	1	0	0	0	0	0	1	1	1	1	0	71	7	9	4
input_msa						5.2	104	102	98	5	0	1	0	4	4.0	2	0	0	0	1	0	0	0	0	0	0	0	1	96	2	0	6
input_msa						11.4118	130	112	67	17	5	1	3	8	14.1	10	2	0	0	1	0	0	0	0	0	4	0	1	64	13	6	28
input_msa						8.54545	125	100	76	22	0	2	5	15	8.0	11	0	0	0	2	0	0	1	2	0	2	1	2	48	23	18	21
input_msa						1.0	76	76	75	4	4	0	0	0	1.0	1	0	0	1	0	0	0	0	0	0	0	0	0	75	0	0	1
input_msa						12.9259	163	146	18	27	9	5	1	12	14.75	16	0	3	0	3	1	0	1	0	0	4	1	0	17	63	6	43
input_msa						6.4359	198	169	136	39	8	10	1	20	7.4375	16	0	0	2	1	1	1	1	0	0	5	0	3	106	36	2	49
input_msa						13.5417	145	117	65	24	3	0	0	21	17.0	11	0	0	0	0	0	0	0	0	0	3	4	1	46	13	7	61
input_msa						11.2812	169	142	58	32	10	3	1	18	13.0769	13	0	0	1	0	0	0	1	0	0	4	0	2	38	49	6	72
input_msa						2.28571	104	104	96	7	4	2	0	1	2.5	6	2	1	0	2	0	0	0	0	0	1	0	0	90	13	0	0
input_msa						10.1622	253	198	137	37	5	5	6	21	11.35	20	3	1	0	0	1	0	0	1	1	6	4	1	115	29	20	40
input_msa						16.6667	95	93	31	12	4	2	0	6	12.75	8	4	0	0	0	1	0	0	0	0	0	3	0	29	2	28	34
input_msa						6.43333	115	111	67	30	4	5	5	16	5.3	10	1	0	0	1	0	1	1	0	1	0	0	4	63	5	0	47
input_msa						5.39286	147	134	100	28	8	6	6	8	7.0	15	2	1	1	0	0	0	0	1	1	6	1	0	75	35	9	14
input_msa						2.14286	107	104	97	14	10	1	0	3	3.0	6	0	1	2	1	0	0	0	0	0	1	1	0	89	10	6	2
input_msa						5.0	78	73	73	5	0	0	0	5	5.0	2	0	0	0	0	0	0	0	0	0	1	0	1	68	5	0	5
input_msa						5.5625	109	99	83	16	7	0	0	9	7.42857	7	1	1	1	0	0	0	0	0	0	2	0	1	66	21	7	9
input_msa						12.45	113	81	45	20	3	0	4	13	14.5	8	0	0	0	0	0	0	0	0	1	3	1	2	25	20	8	33
input_msa						6.54545	110	85	73	22	3	0	0	19	6.63636	11	1	1	0	0	0	0	0	0	0	5	0	2	49	29	2	21
